model	sample_id	img	src_turn	dst_turn	length	recovered
llava	20	1	18	19	1	0
llava	20	2	5	6	1	1
llava	20	2	7	8	1	1
llava	20	2	15	19	4	0
llava	20	3	5	6	1	1
llava	20	3	7	8	1	1
llava	20	3	9	14	5	1
llava	20	3	15	16	1	1
llava	20	3	18	19	1	0
llava	21	1	2	3	1	1
llava	21	1	4	8	4	1
llava	21	1	9	10	1	1
llava	21	1	11	15	4	1
llava	21	2	2	7	5	1
llava	21	2	9	10	1	1
llava	21	2	11	13	2	1
llava	21	2	14	16	2	1
llava	22	1	1	3	2	1
llava	22	1	4	8	4	1
llava	22	1	9	16	7	1
llava	22	2	4	5	1	1
llava	22	2	6	8	2	1
llava	22	2	9	15	6	1
llava	23	1	1	2	1	1
llava	23	1	4	6	2	1
llava	23	1	8	9	1	1
llava	23	1	11	19	8	0
llava	23	2	1	6	5	1
llava	23	2	8	9	1	1
llava	23	2	11	14	3	1
llava	23	2	15	19	4	0
llava	23	3	1	6	5	1
llava	23	3	8	9	1	1
llava	23	3	11	12	1	1
llava	23	3	15	18	3	1
llava	23	3	19	19	0	0
llava	24	1	1	2	1	1
llava	24	1	3	7	4	1
llava	24	1	9	10	1	0
llava	24	2	1	2	1	1
llava	24	2	3	7	4	1
llava	24	2	9	10	1	0
llava	25	1	7	7	0	0
llava	25	2	1	4	3	1
llava	25	3	3	5	2	1
llava	26	1	1	5	4	1
llava	26	1	7	9	2	1
llava	26	1	11	13	2	0
llava	26	2	1	6	5	1
llava	26	2	7	10	3	1
llava	26	2	11	13	2	0
llava	26	3	1	13	12	0
llava	27	1	1	6	5	1
llava	27	1	8	15	7	1
llava	27	1	18	18	0	0
llava	27	2	1	3	2	1
llava	27	2	5	6	1	1
llava	27	2	8	15	7	1
llava	27	2	18	18	0	0
llava	28	1	2	20	18	0
llava	28	2	5	6	1	1
llava	28	2	12	18	6	0
llava	28	3	8	11	3	1
llava	28	3	18	20	2	0
llava	28	4	5	10	5	1
llava	28	4	17	19	2	1
llava	28	5	2	9	7	1
llava	29	1	1	2	1	1
llava	29	1	6	7	1	1
llava	29	1	8	10	2	0
llava	29	2	1	2	1	1
llava	29	2	6	7	1	1
llava	29	2	8	10	2	0
llava	30	1	3	6	3	1
llava	30	2	4	6	2	1
llava	30	2	10	13	3	1
llava	30	3	3	6	3	1
llava	30	3	10	11	1	1
llava	31	1	1	17	16	1
llava	31	2	16	17	1	1
llava	31	3	1	4	3	1
llava	31	3	6	9	3	1
llava	31	3	10	14	4	1
llava	31	4	6	13	7	1
llava	31	5	1	2	1	1
llava	31	5	5	12	7	1
llava	31	5	16	16	0	0
llava	32	1	16	16	0	0
llava	32	2	9	12	3	1
llava	32	3	8	10	2	1
llava	32	3	16	17	1	1
llava	32	4	8	13	5	1
llava	32	5	8	19	11	0
llava	33	1	6	11	5	1
llava	33	1	14	19	5	0
llava	33	2	6	9	3	1
llava	33	2	14	15	1	1
llava	33	2	17	20	3	0
llava	33	3	7	10	3	1
llava	33	3	12	16	4	1
llava	33	3	17	17	0	0
llava	33	4	2	11	9	1
llava	33	4	14	18	4	0
llava	34	1	1	3	2	1
llava	34	1	4	5	1	1
llava	34	1	7	8	1	1
llava	34	1	9	10	1	0
llava	34	2	1	3	2	1
llava	34	2	4	5	1	1
llava	34	2	7	8	1	1
llava	34	2	9	10	1	0
llava	35	1	2	6	4	1
llava	35	1	7	8	1	1
llava	35	1	10	11	1	1
llava	35	1	12	15	3	1
llava	35	2	1	9	8	1
llava	35	2	10	11	1	1
llava	35	2	12	13	1	1
llava	35	2	14	15	1	1
llava	36	1	1	5	4	1
llava	36	1	7	9	2	1
llava	36	2	1	5	4	1
llava	36	2	7	9	2	1
llava	37	1	13	17	4	1
llava	37	2	13	13	0	0
llava	37	3	10	17	7	1
llava	37	4	13	14	1	1
llava	37	5	10	11	1	1
llava	37	5	15	18	3	1
llava	38	1	1	3	2	1
llava	38	1	4	7	3	1
llava	38	1	10	10	0	0
llava	38	2	1	3	2	1
llava	38	2	4	7	3	1
llava	38	2	10	10	0	0
llava	39	1	7	9	2	1
llava	39	2	5	10	5	1
llava	39	2	11	16	5	0
llava	39	3	11	14	3	1
llava	39	3	18	18	0	0
llava	39	4	11	15	4	1
llava	39	4	16	19	3	1
llava	39	5	13	17	4	1
llava	39	5	20	20	0	0
llava	40	1	11	12	1	1
llava	40	1	15	18	3	0
llava	40	2	1	5	4	1
llava	40	2	7	13	6	1
llava	40	2	19	19	0	0
llava	40	3	14	19	5	0
llava	40	4	2	3	1	1
llava	40	4	7	13	6	1
llava	40	4	15	19	4	0
llava	40	5	7	13	6	1
llava	40	5	15	20	5	1
llava	41	1	1	3	2	1
llava	41	1	6	7	1	1
llava	41	1	11	15	4	1
llava	41	1	16	16	0	0
llava	41	2	1	2	1	1
llava	41	2	4	7	3	1
llava	41	2	10	15	5	1
llava	41	2	16	16	0	0
llava	42	1	1	4	3	1
llava	42	1	5	8	3	1
llava	42	1	9	14	5	1
llava	42	1	15	19	4	0
llava	42	2	1	8	7	1
llava	42	2	9	10	1	1
llava	42	2	11	14	3	1
llava	42	2	15	19	4	0
llava	43	1	1	5	4	1
llava	43	1	6	11	5	1
llava	43	1	12	13	1	1
llava	43	1	14	15	1	0
llava	43	2	1	8	7	1
llava	43	2	9	11	2	1
llava	43	2	12	16	4	0
llava	44	1	2	5	3	1
llava	44	1	7	8	1	1
llava	44	1	9	10	1	0
llava	44	2	2	5	3	1
llava	44	2	7	8	1	1
llava	44	2	9	10	1	0
llava	44	3	2	5	3	1
llava	44	3	7	8	1	1
llava	44	3	9	10	1	0
llava	45	1	8	8	0	0
llava	45	2	8	8	0	0
llava	45	3	8	9	1	1
llava	45	3	12	12	0	0
llava	45	4	1	11	10	1
llava	46	1	1	5	4	1
llava	46	2	1	5	4	1
llava	46	3	1	5	4	1
llava	46	4	1	5	4	1
llava	47	1	1	3	2	1
llava	47	1	4	9	5	1
llava	47	2	1	3	2	1
llava	47	2	6	7	1	1
llava	48	1	1	2	1	1
llava	48	1	4	8	4	1
llava	48	1	9	10	1	1
llava	48	1	11	13	2	1
llava	48	1	14	17	3	1
llava	48	2	1	2	1	1
llava	48	2	4	5	1	1
llava	48	2	7	8	1	1
llava	48	2	9	10	1	1
llava	48	2	11	16	5	1
llava	48	3	1	2	1	1
llava	48	3	4	8	4	1
llava	48	3	9	10	1	1
llava	48	3	11	19	8	1
llava	49	1	2	8	6	1
llava	49	1	9	12	3	1
llava	49	1	13	17	4	1
llava	49	2	4	12	8	1
llava	49	3	2	3	1	1
llava	49	3	4	14	10	1
llava	49	4	5	6	1	1
llava	49	4	9	10	1	1
llava	50	1	1	2	1	1
llava	50	1	6	7	1	1
llava	50	1	8	10	2	1
llava	50	2	1	2	1	1
llava	50	2	6	7	1	1
llava	50	2	8	10	2	1
llava	51	1	1	2	1	1
llava	51	1	6	7	1	1
llava	51	1	8	9	1	1
llava	51	1	10	16	6	0
llava	51	2	1	3	2	1
llava	51	2	4	5	1	1
llava	51	2	6	7	1	1
llava	51	2	10	16	6	0
llava	52	1	2	5	3	1
llava	52	1	9	14	5	0
llava	52	2	2	6	4	1
llava	52	2	9	14	5	0
llava	53	1	1	3	2	1
llava	53	1	6	9	3	1
llava	53	2	1	3	2	1
llava	53	2	6	9	3	1
llava	54	1	2	4	2	1
llava	54	1	5	6	1	1
llava	54	1	8	10	2	1
llava	54	1	11	15	4	1
llava	54	2	2	7	5	1
llava	54	2	8	10	2	1
llava	54	2	11	12	1	1
llava	54	2	13	14	1	0
llava	55	1	3	9	6	1
llava	55	1	13	14	1	1
llava	55	2	3	5	2	1
llava	55	2	7	9	2	1
llava	55	2	12	15	3	1
llava	55	3	3	4	1	1
llava	55	3	7	9	2	1
llava	55	3	13	15	2	1
llava	56	1	14	14	0	0
llava	56	2	10	11	1	1
llava	56	3	13	16	3	1
llava	56	3	19	19	0	0
llava	56	4	10	17	7	1
llava	56	4	20	20	0	0
llava	56	5	14	15	1	1
llava	57	1	2	3	1	1
llava	57	2	7	8	1	1
llava	57	3	6	8	2	1
llava	58	1	16	19	3	1
llava	58	1	20	20	0	0
llava	58	2	5	11	6	1
llava	58	2	14	20	6	0
llava	58	3	5	6	1	1
llava	58	3	7	10	3	1
llava	58	3	16	20	4	0
llava	58	4	16	18	2	1
llava	58	4	20	20	0	0
llava	59	1	4	5	1	1
llava	59	1	7	9	2	1
llava	59	1	10	13	3	1
llava	59	1	15	15	0	0
llava	59	2	4	5	1	1
llava	59	2	7	8	1	1
llava	59	2	10	11	1	1
llava	59	2	12	13	1	1
llava	59	2	15	16	1	1
llava	60	1	2	3	1	1
llava	60	1	4	5	1	1
llava	60	1	7	8	1	1
llava	60	2	2	5	3	1
llava	60	2	7	8	1	1
llava	61	1	1	2	1	1
llava	61	1	6	11	5	1
llava	61	1	13	16	3	1
llava	61	2	1	2	1	1
llava	61	2	7	8	1	1
llava	61	2	9	12	3	1
llava	61	2	13	16	3	1
llava	62	1	4	5	1	1
llava	62	2	4	5	1	1
llava	62	3	4	5	1	1
llava	62	4	4	5	1	1
llava	63	1	3	4	1	1
llava	63	1	7	8	1	1
llava	63	1	9	11	2	1
llava	63	1	12	14	2	1
llava	63	1	16	16	0	0
llava	63	2	3	4	1	1
llava	63	2	7	10	3	1
llava	63	2	12	14	2	1
llava	63	2	16	16	0	0
llava	64	2	1	2	1	1
llava	64	3	3	4	1	1
llava	64	4	3	4	1	1
llava	64	5	1	2	1	1
llava	65	1	3	5	2	1
llava	65	1	6	7	1	1
llava	65	2	6	6	0	0
llava	66	1	5	6	1	1
llava	66	1	10	10	0	0
llava	66	2	4	8	4	1
llava	66	2	10	10	0	0
llava	66	3	4	6	2	1
llava	66	3	7	7	0	0
llava	66	4	4	8	4	1
llava	66	4	10	10	0	0
llava	66	5	5	6	1	1
llava	66	5	7	8	1	1
llava	67	1	1	5	4	1
llava	67	1	9	11	2	1
llava	67	1	14	15	1	1
llava	67	2	1	3	2	1
llava	67	2	4	5	1	1
llava	67	2	9	11	2	1
llava	67	2	14	15	1	1
llava	68	1	2	6	4	1
llava	68	1	7	9	2	1
llava	68	1	10	14	4	1
llava	68	1	15	15	0	0
llava	68	2	2	4	2	1
llava	68	2	5	6	1	1
llava	68	2	7	13	6	1
llava	68	2	15	15	0	0
llava	69	1	1	2	1	1
llava	69	1	7	8	1	0
llava	69	2	1	2	1	1
llava	69	2	7	8	1	0
llava	70	1	1	7	6	1
llava	70	1	8	11	3	1
llava	70	1	12	14	2	0
llava	70	2	1	5	4	1
llava	70	2	6	7	1	1
llava	70	2	8	9	1	1
llava	70	2	10	11	1	1
llava	70	2	12	14	2	0
llava	71	1	5	7	2	1
llava	71	1	8	10	2	1
llava	71	1	11	12	1	1
llava	71	1	14	15	1	1
llava	71	2	5	6	1	1
llava	71	2	8	12	4	1
llava	71	2	14	15	1	1
llava	72	1	1	3	2	1
llava	72	1	7	9	2	1
llava	72	1	10	11	1	1
llava	72	1	13	16	3	1
llava	72	2	1	2	1	1
llava	72	2	7	8	1	1
llava	72	2	10	11	1	1
llava	72	2	13	15	2	0
llava	73	1	3	7	4	1
llava	73	2	3	7	4	1
llava	73	3	3	7	4	1
llava	73	4	3	7	4	1
llava	74	1	3	7	4	1
llava	74	1	11	15	4	1
llava	74	2	2	6	4	1
llava	74	2	11	12	1	0
llava	74	3	2	4	2	1
llava	74	3	11	19	8	1
llava	74	4	2	14	12	1
llava	74	5	3	5	2	1
llava	74	5	13	18	5	1
llava	75	1	8	9	1	1
llava	75	1	10	12	2	1
llava	75	1	14	15	1	1
llava	75	2	8	9	1	1
llava	75	2	10	13	3	1
llava	75	2	14	15	1	1
llava	76	1	5	20	15	0
llava	76	2	1	2	1	1
llava	76	2	5	7	2	1
llava	76	2	8	20	12	0
llava	76	3	5	11	6	1
llava	76	3	16	20	4	0
llava	76	4	1	7	6	1
llava	76	4	8	12	4	1
llava	76	4	13	14	1	1
llava	76	4	17	20	3	0
llava	77	1	1	2	1	1
llava	77	1	13	15	2	1
llava	77	2	1	2	1	1
llava	77	2	13	15	2	1
llava	77	3	1	2	1	1
llava	77	3	8	9	1	1
llava	77	3	13	15	2	1
llava	78	1	2	3	1	1
llava	78	1	7	8	1	1
llava	78	1	10	11	1	1
llava	78	1	12	13	1	1
llava	78	1	15	16	1	1
llava	78	1	19	20	1	1
llava	78	2	1	3	2	1
llava	78	2	5	8	3	1
llava	78	2	9	13	4	1
llava	78	2	15	15	0	0
llava	79	1	1	3	2	1
llava	79	1	4	7	3	1
llava	79	1	11	14	3	1
llava	79	1	16	18	2	0
llava	79	2	5	9	4	1
llava	79	2	13	14	1	1
llava	79	2	16	17	1	1
llava	79	3	1	10	9	1
llava	79	3	13	14	1	1
llava	79	4	1	2	1	1
llava	79	4	4	6	2	1
llava	79	4	8	14	6	1
llava	79	4	16	19	3	1
llava	80	1	1	2	1	1
llava	80	1	3	4	1	1
llava	80	1	5	6	1	1
llava	80	1	7	7	0	0
llava	80	2	1	2	1	1
llava	80	2	3	4	1	1
llava	80	2	5	6	1	1
llava	80	2	7	7	0	0
llava	80	3	1	2	1	1
llava	80	3	3	4	1	1
llava	80	3	5	6	1	1
llava	80	3	7	7	0	0
llava	81	1	10	13	3	1
llava	81	2	10	20	10	0
llava	81	3	17	18	1	1
llava	81	4	11	14	3	1
llava	81	5	10	15	5	1
llava	81	5	20	20	0	0
llava	82	1	1	7	6	0
llava	82	2	3	6	3	1
llava	82	3	1	4	3	1
llava	82	3	5	7	2	0
llava	82	4	1	4	3	1
llava	82	4	5	6	1	1
llava	83	1	1	3	2	1
llava	83	1	5	6	1	1
llava	83	1	7	7	0	0
llava	83	2	1	3	2	1
llava	83	2	5	6	1	1
llava	83	2	7	7	0	0
llava	83	3	1	3	2	1
llava	83	3	5	6	1	1
llava	83	3	7	7	0	0
llava	84	1	2	4	2	1
llava	84	1	5	9	4	1
llava	84	1	10	10	0	0
llava	84	2	2	4	2	1
llava	84	2	5	9	4	1
llava	84	2	10	10	0	0
llava	85	1	1	16	15	1
llava	85	2	1	13	12	1
llava	85	2	14	15	1	1
llava	85	3	1	4	3	1
llava	85	3	5	12	7	1
llava	85	3	14	14	0	0
llava	85	4	1	9	8	1
llava	85	4	10	18	8	1
llava	86	1	1	3	2	1
llava	86	1	6	9	3	1
llava	86	1	10	15	5	1
llava	86	1	16	16	0	0
llava	86	2	1	3	2	1
llava	86	2	6	9	3	1
llava	86	2	10	13	3	1
llava	86	2	16	16	0	0
llava	86	3	1	3	2	1
llava	86	3	6	8	2	1
llava	86	3	10	12	2	1
llava	86	3	16	17	1	0
llava	87	1	1	3	2	1
llava	87	1	5	6	1	0
llava	87	2	1	3	2	1
llava	87	2	5	6	1	0
llava	87	3	1	6	5	0
llava	88	1	20	20	0	0
llava	88	2	6	11	5	1
llava	88	2	15	15	0	0
llava	88	3	2	10	8	1
llava	88	3	16	18	2	1
llava	88	4	2	5	3	1
llava	88	4	6	7	1	1
llava	88	4	12	15	3	0
llava	88	5	3	20	17	0
llava	89	1	1	8	7	0
llava	89	2	1	8	7	0
llava	90	1	9	11	2	1
llava	90	1	15	17	2	1
llava	90	1	18	18	0	0
llava	90	2	8	10	2	1
llava	90	2	15	16	1	0
llava	90	3	6	11	5	1
llava	90	3	20	20	0	0
llava	90	4	6	12	6	1
llava	90	4	16	19	3	1
llava	91	1	13	16	3	1
llava	91	1	18	19	1	0
llava	91	2	6	9	3	1
llava	91	2	12	17	5	1
llava	91	2	18	18	0	0
llava	91	3	8	14	6	1
llava	91	3	18	18	0	0
llava	91	4	6	11	5	1
llava	91	4	12	14	2	1
llava	91	4	18	19	1	0
llava	92	1	8	10	2	1
llava	92	1	14	15	1	1
llava	92	2	9	11	2	1
llava	93	1	18	19	1	0
llava	93	2	18	19	1	0
llava	94	1	3	4	1	1
llava	94	1	8	9	1	1
llava	94	1	10	11	1	1
llava	94	1	13	15	2	0
llava	94	2	3	4	1	1
llava	94	2	8	11	3	1
llava	94	2	13	14	1	0
llava	95	1	9	11	2	1
llava	95	2	9	12	3	1
llava	96	1	1	6	5	1
llava	96	1	7	9	2	1
llava	96	1	11	15	4	1
llava	96	2	1	2	1	1
llava	96	2	3	6	3	1
llava	96	2	7	9	2	1
llava	96	2	11	15	4	1
llava	97	1	4	5	1	1
llava	97	1	6	7	1	1
llava	97	1	11	12	1	1
llava	97	1	14	15	1	1
llava	97	1	16	16	0	0
llava	97	2	4	7	3	1
llava	97	2	14	15	1	1
llava	97	2	16	16	0	0
llava	98	1	3	4	1	1
llava	98	1	5	11	6	1
llava	98	1	12	13	1	1
llava	98	1	14	14	0	0
llava	98	2	3	13	10	1
llava	98	2	14	15	1	1
llava	99	1	3	7	4	1
llava	99	1	8	13	5	1
llava	99	1	17	19	2	1
llava	99	2	3	5	2	1
llava	99	2	6	11	5	1
llava	99	2	12	13	1	1
llava	99	2	17	18	1	1
llava	99	3	3	4	1	1
llava	99	3	6	9	3	1
llava	99	3	10	13	3	1
llava	99	3	17	17	0	0
llava	100	1	5	8	3	1
llava	100	1	9	11	2	1
llava	100	1	13	14	1	1
llava	100	1	16	18	2	1
llava	100	1	20	20	0	0
llava	100	2	4	8	4	1
llava	100	2	9	11	2	1
llava	100	2	12	15	3	1
llava	100	2	16	18	2	1
llava	100	3	4	8	4	1
llava	100	3	9	11	2	1
llava	100	3	12	14	2	1
llava	100	3	16	18	2	1
llava	100	3	20	20	0	0
llava	100	4	5	8	3	1
llava	100	4	9	11	2	1
llava	100	4	13	14	1	1
llava	100	4	16	18	2	1
llava	100	4	20	20	0	0
llava	100	5	4	8	4	1
llava	100	5	9	11	2	1
llava	100	5	12	14	2	1
llava	100	5	17	18	1	1
llava	100	5	20	20	0	0
llava	100	6	2	8	6	1
llava	100	6	9	11	2	1
llava	100	6	19	19	0	0
llava	100	7	5	8	3	1
llava	100	7	9	11	2	1
llava	100	8	7	7	0	0
llava	100	9	2	14	12	1
llava	100	9	17	20	3	0
llava	101	3	1	2	1	1
llava	101	4	1	7	6	1
llava	101	7	1	2	1	1
llava	101	8	1	2	1	1
llava	101	8	5	7	2	1
llava	101	9	1	2	1	1
llava	101	10	1	3	2	1
llava	101	11	1	3	2	1
llava	101	11	5	10	5	1
llava	102	1	2	3	1	1
llava	102	1	4	7	3	0
llava	102	2	11	11	0	0
llava	102	3	2	8	6	1
llava	102	3	11	11	0	0
llava	102	5	2	3	1	1
llava	102	5	4	5	1	1
llava	102	5	6	11	5	0
llava	102	6	11	11	0	0
llava	102	7	2	8	6	1
llava	102	7	11	11	0	0
llava	102	8	2	9	7	1
llava	102	8	11	11	0	0
llava	102	9	6	11	5	0
llava	103	1	13	18	5	0
llava	103	2	2	5	3	1
llava	103	2	12	18	6	0
llava	103	3	2	11	9	1
llava	103	3	12	15	3	1
llava	103	3	18	20	2	0
llava	103	4	18	18	0	0
llava	103	5	2	18	16	0
llava	103	6	3	15	12	1
llava	103	6	19	20	1	0
llava	103	7	3	16	13	1
llava	103	7	19	20	1	0
llava	103	8	2	16	14	1
llava	103	9	2	10	8	1
llava	103	9	14	15	1	1
llava	103	9	20	20	0	0
llava	103	10	9	16	7	1
llava	103	10	19	19	0	0
llava	104	1	12	12	0	0
llava	104	2	3	3	0	0
llava	104	3	6	12	6	0
llava	104	4	9	10	1	1
llava	104	4	12	12	0	0
llava	104	5	2	4	2	1
llava	104	5	6	12	6	0
llava	104	6	2	7	5	1
llava	104	6	8	12	4	0
llava	104	7	3	12	9	0
llava	104	8	2	4	2	1
llava	104	8	8	11	3	0
llava	104	9	11	11	0	0
llava	104	10	2	4	2	1
llava	104	10	8	11	3	0
llava	104	11	11	11	0	0
llava	105	1	3	7	4	1
llava	105	1	9	9	0	0
llava	105	3	3	6	3	0
llava	105	4	9	11	2	0
llava	105	6	3	12	9	0
llava	105	7	6	12	6	0
llava	105	8	6	7	1	1
llava	105	10	12	12	0	0
llava	105	11	3	4	1	1
llava	105	11	6	10	4	0
llava	106	1	4	9	5	1
llava	106	6	4	4	0	0
llava	106	7	4	7	3	1
llava	106	8	3	5	2	1
llava	106	8	6	9	3	1
llava	106	8	10	11	1	1
llava	106	9	4	9	5	1
llava	106	9	10	11	1	1
llava	106	10	3	9	6	1
llava	107	1	4	9	5	0
llava	107	2	6	7	1	0
llava	107	3	4	7	3	0
llava	107	4	6	10	4	1
llava	107	5	4	11	7	0
llava	107	6	4	8	4	0
llava	107	7	5	11	6	0
llava	107	8	5	9	4	0
llava	107	9	7	10	3	1
llava	107	10	4	4	0	0
llava	107	11	7	7	0	0
llava	108	1	5	16	11	1
llava	108	1	17	17	0	0
llava	108	2	3	13	10	0
llava	108	3	6	17	11	0
llava	108	4	3	4	1	1
llava	108	4	7	16	9	1
llava	108	5	5	16	11	1
llava	108	6	7	15	8	1
llava	108	7	5	16	11	1
llava	108	8	5	15	10	1
llava	108	9	13	14	1	1
llava	108	10	7	16	9	1
llava	108	11	9	9	0	0
llava	108	12	9	9	0	0
llava	108	13	3	3	0	0
llava	108	14	9	9	0	0
llava	108	15	6	6	0	0
llava	108	17	17	17	0	0
llava	108	18	17	17	0	0
llava	109	1	1	2	1	1
llava	109	1	5	9	4	1
llava	109	1	12	16	4	1
llava	109	2	1	9	8	1
llava	109	2	17	17	0	0
llava	109	3	1	8	7	1
llava	109	3	19	19	0	0
llava	109	4	12	16	4	1
llava	109	5	4	8	4	1
llava	109	5	11	13	2	1
llava	109	5	19	19	0	0
llava	109	6	11	17	6	0
llava	109	7	14	14	0	0
llava	109	8	19	19	0	0
llava	109	9	19	19	0	0
llava	109	10	7	8	1	1
llava	109	10	12	19	7	0
llava	109	11	4	9	5	1
llava	109	11	10	13	3	1
llava	109	11	14	16	2	1
llava	109	12	4	9	5	1
llava	109	12	14	15	1	0
llava	109	13	5	9	4	1
llava	109	13	10	10	0	0
llava	109	14	14	19	5	0
llava	109	15	19	19	0	0
llava	109	16	14	14	0	0
llava	109	17	6	6	0	0
llava	109	19	7	7	0	0
llava	109	20	7	7	0	0
qwen	0	2	5	10	5	1
qwen	0	5	5	6	1	1
qwen	1	1	6	7	1	0
qwen	1	2	6	11	5	1
qwen	1	3	6	10	4	1
qwen	1	4	6	9	3	1
qwen	2	1	5	6	1	1
qwen	2	2	5	7	2	1
qwen	2	3	5	8	3	1
qwen	3	1	2	9	7	1
qwen	3	1	12	13	1	1
qwen	3	2	5	6	1	1
qwen	3	2	12	13	1	1
qwen	3	3	3	7	4	1
qwen	3	3	8	14	6	1
qwen	3	4	3	4	1	1
qwen	3	4	10	11	1	1
qwen	4	1	2	4	2	1
qwen	4	1	6	8	2	1
qwen	4	1	10	10	0	0
qwen	4	2	2	3	1	1
qwen	4	2	6	11	5	1
qwen	5	1	1	2	1	1
qwen	5	1	5	8	3	1
qwen	5	1	9	11	2	1
qwen	5	1	14	15	1	1
qwen	5	2	5	7	2	1
qwen	5	2	9	11	2	1
qwen	5	2	14	15	1	1
qwen	6	1	1	2	1	1
qwen	6	1	5	7	2	1
qwen	6	1	8	14	6	0
qwen	6	2	1	4	3	1
qwen	6	2	5	7	2	1
qwen	6	2	8	10	2	1
qwen	6	2	11	15	4	1
qwen	7	1	2	6	4	1
qwen	7	1	7	9	2	1
qwen	7	1	13	15	2	1
qwen	7	1	16	16	0	0
qwen	7	2	2	4	2	1
qwen	7	2	5	6	1	1
qwen	7	2	7	8	1	1
qwen	7	2	13	15	2	1
qwen	7	2	16	16	0	0
qwen	8	1	3	4	1	1
qwen	8	1	11	13	2	1
qwen	8	1	19	19	0	0
qwen	8	2	3	4	1	1
qwen	8	2	15	18	3	1
qwen	8	2	19	20	1	1
qwen	8	3	1	8	7	1
qwen	8	3	15	16	1	1
qwen	8	4	1	5	4	1
qwen	8	4	11	14	3	1
qwen	8	4	19	19	0	0
qwen	9	1	5	8	3	1
qwen	9	2	5	6	1	1
qwen	9	2	7	7	0	0
qwen	10	1	6	7	1	1
qwen	10	1	15	15	0	0
qwen	10	2	6	8	2	1
qwen	10	2	15	16	1	1
qwen	11	1	2	3	1	1
qwen	11	1	4	5	1	1
qwen	11	1	7	10	3	1
qwen	11	1	16	16	0	0
qwen	11	2	2	3	1	1
qwen	11	2	7	10	3	1
qwen	11	2	16	16	0	0
qwen	12	1	1	2	1	1
qwen	12	1	3	8	5	1
qwen	12	1	11	15	4	1
qwen	12	2	1	5	4	1
qwen	12	2	6	12	6	1
qwen	12	2	13	14	1	0
qwen	13	1	4	5	1	1
qwen	13	1	7	9	2	1
qwen	13	1	12	15	3	0
qwen	13	2	15	18	3	1
qwen	13	3	2	6	4	1
qwen	13	3	15	16	1	1
qwen	13	4	2	8	6	1
qwen	13	4	12	14	2	1
qwen	14	1	2	3	1	1
qwen	14	1	4	5	1	1
qwen	14	1	6	7	1	1
qwen	14	1	10	12	2	1
qwen	14	1	13	13	0	0
qwen	14	2	2	3	1	1
qwen	14	2	4	5	1	1
qwen	14	2	6	8	2	1
qwen	14	2	10	12	2	1
qwen	14	2	13	13	0	0
qwen	15	1	1	7	6	1
qwen	15	1	8	11	3	1
qwen	15	1	12	13	1	1
qwen	15	2	16	20	4	1
qwen	15	3	1	13	12	1
qwen	15	3	17	19	2	0
qwen	15	4	2	13	11	1
qwen	15	4	16	18	2	1
qwen	16	1	3	4	1	1
qwen	16	1	9	10	1	1
qwen	16	1	12	14	2	1
qwen	16	2	3	4	1	1
qwen	16	2	9	10	1	1
qwen	16	2	12	16	4	1
qwen	17	1	1	2	1	1
qwen	17	1	4	5	1	1
qwen	17	1	11	13	2	1
qwen	17	1	15	16	1	1
qwen	17	2	1	2	1	1
qwen	17	2	4	5	1	1
qwen	17	2	11	13	2	1
qwen	17	2	15	17	2	1
qwen	18	1	1	3	2	1
qwen	18	1	7	11	4	1
qwen	18	1	12	16	4	0
qwen	18	2	1	3	2	1
qwen	18	2	4	5	1	1
qwen	18	2	12	13	1	1
qwen	18	2	14	15	1	1
qwen	18	2	16	16	0	0
qwen	18	3	1	3	2	1
qwen	18	3	12	16	4	0
qwen	19	1	3	4	1	1
qwen	19	1	5	6	1	1
qwen	19	1	9	10	1	0
qwen	19	2	3	4	1	1
qwen	19	2	5	6	1	1
qwen	19	2	9	10	1	0
qwen	20	1	1	4	3	1
qwen	20	1	5	6	1	1
qwen	20	1	7	12	5	1
qwen	20	1	15	19	4	0
qwen	20	2	1	6	5	1
qwen	20	2	7	10	3	1
qwen	20	2	15	19	4	0
qwen	20	3	1	3	2	1
qwen	20	3	5	6	1	1
qwen	20	3	7	9	2	1
qwen	20	3	11	14	3	1
qwen	20	3	15	16	1	1
qwen	20	3	18	19	1	0
qwen	21	1	1	3	2	1
qwen	21	1	4	5	1	1
qwen	21	1	6	8	2	1
qwen	21	1	11	15	4	1
qwen	21	2	1	5	4	1
qwen	21	2	6	7	1	1
qwen	21	2	11	13	2	1
qwen	21	2	14	16	2	1
qwen	22	1	1	2	1	1
qwen	22	1	4	8	4	1
qwen	22	1	9	13	4	1
qwen	22	1	14	16	2	1
qwen	22	2	4	5	1	1
qwen	22	2	6	8	2	1
qwen	22	2	9	11	2	1
qwen	22	2	12	15	3	1
qwen	23	1	1	2	1	1
qwen	23	1	5	6	1	1
qwen	23	1	8	9	1	1
qwen	23	1	11	19	8	0
qwen	23	2	1	3	2	1
qwen	23	2	5	6	1	1
qwen	23	2	8	9	1	1
qwen	23	2	11	14	3	1
qwen	23	2	15	17	2	1
qwen	23	2	19	19	0	0
qwen	23	3	1	4	3	1
qwen	23	3	5	6	1	1
qwen	23	3	8	9	1	1
qwen	23	3	11	12	1	1
qwen	23	3	15	18	3	1
qwen	23	3	19	19	0	0
qwen	24	1	1	2	1	1
qwen	24	1	3	5	2	1
qwen	24	1	6	7	1	1
