sample_id	turn	images	model	ok
50	2		BLIP2	1
50	2		LLAVA	1
50	2		QWEN	1
50	3		BLIP2	0
50	3		LLAVA	1
50	3		QWEN	0
50	4		BLIP2	0
50	4		LLAVA	1
50	4		QWEN	1
50	5		BLIP2	0
50	5		LLAVA	0
50	5		QWEN	1
50	6		BLIP2	0
50	6		LLAVA	1
50	6		QWEN	1
50	7		BLIP2	1
50	7		LLAVA	1
50	7		QWEN	0
51	0		BLIP2	0
51	0		LLAVA	0
51	0		QWEN	1
51	1		BLIP2	0
51	1		LLAVA	0
51	1		QWEN	1
51	2		BLIP2	0
51	2		LLAVA	0
51	2		QWEN	0
51	3		BLIP2	0
51	3		LLAVA	0
51	3		QWEN	1
51	4		BLIP2	1
51	4		LLAVA	1
51	4		QWEN	1
51	5		BLIP2	0
51	5		LLAVA	1
51	5		QWEN	0
51	6		BLIP2	0
51	6		LLAVA	0
51	6		QWEN	0
51	7		BLIP2	0
51	7		LLAVA	0
51	7		QWEN	1
52	0		BLIP2	0
52	0		LLAVA	0
52	0		QWEN	0
52	1		BLIP2	0
52	1		LLAVA	1
52	1		QWEN	0
52	2		BLIP2	1
52	2		LLAVA	1
52	2		QWEN	0
52	3		BLIP2	1
52	3		LLAVA	1
52	3		QWEN	1
52	4		BLIP2	0
52	4		LLAVA	0
52	4		QWEN	0
52	5		BLIP2	0
52	5		LLAVA	0
52	5		QWEN	0
52	6		BLIP2	0
52	6		LLAVA	0
52	6		QWEN	1
52	7		BLIP2	0
52	7		LLAVA	0
52	7		QWEN	0
53	0		BLIP2	1
53	0		LLAVA	0
53	0		QWEN	1
53	1		BLIP2	0
53	1		LLAVA	1
53	1		QWEN	1
53	2		BLIP2	0
53	2		LLAVA	1
53	2		QWEN	1
53	3		BLIP2	1
53	3		LLAVA	1
53	3		QWEN	1
53	4		BLIP2	0
53	4		LLAVA	1
53	4		QWEN	0
53	5		BLIP2	0
53	5		LLAVA	0
53	5		QWEN	1
53	6		BLIP2	1
53	6		LLAVA	1
53	6		QWEN	1
53	7		BLIP2	1
53	7		LLAVA	1
53	7		QWEN	1
54	0		BLIP2	0
54	0		LLAVA	0
54	0		QWEN	0
54	1		BLIP2	0
54	1		LLAVA	0
54	1		QWEN	1
54	2		BLIP2	0
54	2		LLAVA	0
54	2		QWEN	0
54	3		BLIP2	0
54	3		LLAVA	1
54	3		QWEN	1
54	4		BLIP2	1
54	4		LLAVA	0
54	4		QWEN	0
54	5		BLIP2	0
54	5		LLAVA	1
54	5		QWEN	0
54	6		BLIP2	1
54	6		LLAVA	0
54	6		QWEN	1
54	7		BLIP2	0
54	7		LLAVA	0
54	7		QWEN	0
55	0		BLIP2	0
55	0		LLAVA	0
55	0		QWEN	0
55	1		BLIP2	0
55	1		LLAVA	0
55	1		QWEN	0
55	2		BLIP2	0
55	2		LLAVA	1
55	2		QWEN	1
55	3		BLIP2	1
55	3		LLAVA	1
55	3		QWEN	1
55	4		BLIP2	0
55	4		LLAVA	0
55	4		QWEN	0
55	5		BLIP2	0
55	5		LLAVA	1
55	5		QWEN	1
55	6		BLIP2	1
55	6		LLAVA	1
55	6		QWEN	1
55	7		BLIP2	0
55	7		LLAVA	1
55	7		QWEN	0
56	0		BLIP2	0
56	0		LLAVA	1
56	0		QWEN	1
56	1		BLIP2	0
56	1		LLAVA	1
56	1		QWEN	1
56	2		BLIP2	1
56	2		LLAVA	1
56	2		QWEN	1
56	3		BLIP2	0
56	3		LLAVA	0
56	3		QWEN	1
56	4		BLIP2	1
56	4		LLAVA	0
56	4		QWEN	1
56	5		BLIP2	0
56	5		LLAVA	1
56	5		QWEN	1
56	6		BLIP2	0
56	6		LLAVA	1
56	6		QWEN	1
56	7		BLIP2	0
56	7		LLAVA	0
56	7		QWEN	1
57	0		BLIP2	1
57	0		LLAVA	1
57	0		QWEN	1
57	1		BLIP2	1
57	1		LLAVA	1
57	1		QWEN	1
57	2		BLIP2	1
57	2		LLAVA	1
57	2		QWEN	1
57	3		BLIP2	1
57	3		LLAVA	0
57	3		QWEN	1
57	4		BLIP2	1
57	4		LLAVA	1
57	4		QWEN	1
57	5		BLIP2	1
57	5		LLAVA	1
57	5		QWEN	0
57	6		BLIP2	0
57	6		LLAVA	1
57	6		QWEN	1
57	7		BLIP2	1
57	7		LLAVA	1
57	7		QWEN	0
58	0		BLIP2	0
58	0		LLAVA	0
58	0		QWEN	0
58	1		BLIP2	0
58	1		LLAVA	0
58	1		QWEN	0
58	2		BLIP2	0
58	2		LLAVA	0
58	2		QWEN	0
58	3		BLIP2	0
58	3		LLAVA	0
58	3		QWEN	1
58	4		BLIP2	0
58	4		LLAVA	1
58	4		QWEN	1
58	5		BLIP2	0
58	5		LLAVA	1
58	5		QWEN	1
58	6		BLIP2	0
58	6		LLAVA	1
58	6		QWEN	1
58	7		BLIP2	0
58	7		LLAVA	1
58	7		QWEN	1
59	0		BLIP2	1
59	0		LLAVA	1
59	0		QWEN	1
59	1		BLIP2	1
59	1		LLAVA	1
59	1		QWEN	1
59	2		BLIP2	0
59	2		LLAVA	1
59	2		QWEN	1
59	3		BLIP2	0
59	3		LLAVA	1
59	3		QWEN	1
59	4		BLIP2	0
59	4		LLAVA	1
59	4		QWEN	0
59	5		BLIP2	0
59	5		LLAVA	0
59	5		QWEN	0
59	6		BLIP2	1
59	6		LLAVA	1
59	6		QWEN	1
59	7		BLIP2	0
59	7		LLAVA	0
59	7		QWEN	1
60	0		BLIP2	1
60	0		LLAVA	1
60	0		QWEN	1
60	1		BLIP2	1
60	1		LLAVA	1
60	1		QWEN	1
60	2		BLIP2	1
60	2		LLAVA	1
60	2		QWEN	1
60	3		BLIP2	1
60	3		LLAVA	1
60	3		QWEN	1
60	4		BLIP2	0
60	4		LLAVA	0
60	4		QWEN	1
60	5		BLIP2	1
60	5		LLAVA	1
60	5		QWEN	1
60	6		BLIP2	0
60	6		LLAVA	1
60	6		QWEN	1
60	7		BLIP2	1
60	7		LLAVA	1
60	7		QWEN	1
61	0		BLIP2	1
61	0		LLAVA	1
61	0		QWEN	1
61	1		BLIP2	0
61	1		LLAVA	0
61	1		QWEN	0
61	2		BLIP2	0
61	2		LLAVA	0
61	2		QWEN	0
61	3		BLIP2	1
61	3		LLAVA	1
61	3		QWEN	1
61	4		BLIP2	0
61	4		LLAVA	0
61	4		QWEN	1
61	5		BLIP2	1
61	5		LLAVA	1
61	5		QWEN	1
61	6		BLIP2	0
61	6		LLAVA	0
61	6		QWEN	0
61	7		BLIP2	0
61	7		LLAVA	1
61	7		QWEN	1
62	0		BLIP2	0
62	0		LLAVA	1
62	0		QWEN	1
62	1		BLIP2	0
62	1		LLAVA	1
62	1		QWEN	0
62	2		BLIP2	0
62	2		LLAVA	0
62	2		QWEN	0
62	3		BLIP2	0
62	3		LLAVA	1
62	3		QWEN	0
62	4		BLIP2	0
62	4		LLAVA	1
62	4		QWEN	1
62	5		BLIP2	0
62	5		LLAVA	1
62	5		QWEN	1
62	6		BLIP2	0
62	6		LLAVA	1
62	6		QWEN	1
62	7		BLIP2	0
62	7		LLAVA	1
62	7		QWEN	1
63	0		BLIP2	0
63	0		LLAVA	0
63	0		QWEN	0
63	1		BLIP2	0
63	1		LLAVA	0
63	1		QWEN	0
63	2		BLIP2	0
63	2		LLAVA	1
63	2		QWEN	1
63	3		BLIP2	0
63	3		LLAVA	1
63	3		QWEN	1
63	4		BLIP2	0
63	4		LLAVA	0
63	4		QWEN	1
63	5		BLIP2	1
63	5		LLAVA	1
63	5		QWEN	0
63	6		BLIP2	0
63	6		LLAVA	0
63	6		QWEN	0
63	7		BLIP2	0
63	7		LLAVA	0
63	7		QWEN	1
64	0		BLIP2	0
64	0		LLAVA	1
64	0		QWEN	1
64	1		BLIP2	0
64	1		LLAVA	0
64	1		QWEN	0
64	2		BLIP2	0
64	2		LLAVA	0
64	2		QWEN	1
64	3		BLIP2	0
64	3		LLAVA	1
64	3		QWEN	1
64	4		BLIP2	1
64	4		LLAVA	1
64	4		QWEN	1
64	5		BLIP2	0
64	5		LLAVA	1
64	5		QWEN	1
64	6		BLIP2	0
64	6		LLAVA	1
64	6		QWEN	0
65	0		BLIP2	0
65	0		LLAVA	1
65	0		QWEN	1
65	1		BLIP2	0
65	1		LLAVA	1
65	1		QWEN	1
65	2		BLIP2	0
65	2		LLAVA	0
65	2		QWEN	1
65	3		BLIP2	1
65	3		LLAVA	1
65	3		QWEN	1
65	4		BLIP2	0
65	4		LLAVA	1
65	4		QWEN	1
65	5		BLIP2	1
65	5		LLAVA	1
65	5		QWEN	1
65	6		BLIP2	0
65	6		LLAVA	0
65	6		QWEN	0
66	0		BLIP2	0
66	0		LLAVA	0
66	0		QWEN	0
66	1		BLIP2	0
66	1		LLAVA	0
66	1		QWEN	1
66	2		BLIP2	0
66	2		LLAVA	0
66	2		QWEN	1
66	3		BLIP2	1
66	3		LLAVA	1
66	3		QWEN	1
66	4		BLIP2	0
66	4		LLAVA	1
66	4		QWEN	1
66	5		BLIP2	0
66	5		LLAVA	1
66	5		QWEN	1
66	6		BLIP2	0
66	6		LLAVA	1
66	6		QWEN	0
66	7		BLIP2	1
66	7		LLAVA	1
66	7		QWEN	1
67	0		BLIP2	1
67	0		LLAVA	1
67	0		QWEN	1
67	1		BLIP2	1
67	1		LLAVA	1
67	1		QWEN	1
67	2		BLIP2	1
67	2		LLAVA	1
67	2		QWEN	1
67	3		BLIP2	0
67	3		LLAVA	0
67	3		QWEN	1
67	4		BLIP2	0
67	4		LLAVA	0
67	4		QWEN	1
67	5		BLIP2	0
67	5		LLAVA	1
67	5		QWEN	0
67	6		BLIP2	0
67	6		LLAVA	1
67	6		QWEN	1
67	7		BLIP2	0
67	7		LLAVA	1
67	7		QWEN	1
68	0		BLIP2	1
68	0		LLAVA	1
68	0		QWEN	1
68	1		BLIP2	0
68	1		LLAVA	1
68	1		QWEN	1
68	2		BLIP2	1
68	2		LLAVA	1
68	2		QWEN	1
68	3		BLIP2	0
68	3		LLAVA	0
68	3		QWEN	1
68	4		BLIP2	0
68	4		LLAVA	0
68	4		QWEN	0
68	5		BLIP2	0
68	5		LLAVA	0
68	5		QWEN	0
68	6		BLIP2	0
68	6		LLAVA	0
68	6		QWEN	1
68	7		BLIP2	0
68	7		LLAVA	0
68	7		QWEN	1
69	0		BLIP2	0
69	0		LLAVA	1
69	0		QWEN	1
69	1		BLIP2	0
69	1		LLAVA	1
69	1		QWEN	0
69	2		BLIP2	0
69	2		LLAVA	1
69	2		QWEN	1
69	3		BLIP2	0
69	3		LLAVA	1
69	3		QWEN	0
69	4		BLIP2	0
69	4		LLAVA	1
69	4		QWEN	1
69	5		BLIP2	1
69	5		LLAVA	0
69	5		QWEN	0
69	6		BLIP2	0
69	6		LLAVA	0
69	6		QWEN	0
69	7		BLIP2	0
69	7		LLAVA	1
69	7		QWEN	1
70	0		BLIP2	0
70	0		LLAVA	0
70	0		QWEN	0
70	1		BLIP2	0
70	1		LLAVA	0
70	1		QWEN	0
70	2		BLIP2	0
70	2		LLAVA	1
70	2		QWEN	0
70	3		BLIP2	1
70	3		LLAVA	0
70	3		QWEN	0
70	4		BLIP2	0
70	4		LLAVA	0
70	4		QWEN	0
70	5		BLIP2	0
70	5		LLAVA	0
70	5		QWEN	0
70	6		BLIP2	1
70	6		LLAVA	1
70	6		QWEN	1
70	7		BLIP2	0
70	7		LLAVA	0
70	7		QWEN	0
71	0		BLIP2	0
71	0		LLAVA	0
71	0		QWEN	0
71	1		BLIP2	0
71	1		LLAVA	1
71	1		QWEN	1
71	2		BLIP2	0
71	2		LLAVA	0
71	2		QWEN	1
71	3		BLIP2	0
71	3		LLAVA	1
71	3		QWEN	1
71	4		BLIP2	0
71	4		LLAVA	0
71	4		QWEN	0
71	5		BLIP2	1
71	5		LLAVA	1
71	5		QWEN	1
71	6		BLIP2	1
71	6		LLAVA	0
71	6		QWEN	0
71	7		BLIP2	0
71	7		LLAVA	1
71	7		QWEN	0
72	0		BLIP2	1
72	0		LLAVA	0
72	0		QWEN	1
72	1		BLIP2	0
72	1		LLAVA	1
72	1		QWEN	1
72	2		BLIP2	0
72	2		LLAVA	0
72	2		QWEN	1
72	3		BLIP2	0
72	3		LLAVA	0
72	3		QWEN	0
72	4		BLIP2	1
72	4		LLAVA	0
72	4		QWEN	0
72	5		BLIP2	1
72	5		LLAVA	1
72	5		QWEN	0
72	6		BLIP2	0
72	6		LLAVA	1
72	6		QWEN	0
72	7		BLIP2	0
72	7		LLAVA	0
72	7		QWEN	1
73	0		BLIP2	0
73	0		LLAVA	0
73	0		QWEN	0
73	1		BLIP2	0
73	1		LLAVA	0
73	1		QWEN	0
73	2		BLIP2	0
73	2		LLAVA	0
73	2		QWEN	0
73	3		BLIP2	0
73	3		LLAVA	0
73	3		QWEN	1
73	4		BLIP2	0
73	4		LLAVA	1
73	4		QWEN	1
73	5		BLIP2	0
73	5		LLAVA	1
73	5		QWEN	1
73	6		BLIP2	0
73	6		LLAVA	1
73	6		QWEN	1
74	0		BLIP2	1
74	0		LLAVA	1
74	0		QWEN	1
74	1		BLIP2	0
74	1		LLAVA	1
74	1		QWEN	1
74	2		BLIP2	0
74	2		LLAVA	0
74	2		QWEN	1
74	3		BLIP2	0
74	3		LLAVA	0
74	3		QWEN	0
74	4		BLIP2	0
74	4		LLAVA	0
74	4		QWEN	1
74	5		BLIP2	0
74	5		LLAVA	1
74	5		QWEN	0
74	6		BLIP2	0
74	6		LLAVA	1
74	6		QWEN	0
74	7		BLIP2	0
74	7		LLAVA	0
74	7		QWEN	0
75	0		BLIP2	0
75	0		LLAVA	1
75	0		QWEN	1
75	1		BLIP2	0
75	1		LLAVA	0
75	1		QWEN	0
75	2		BLIP2	0
75	2		LLAVA	1
75	2		QWEN	0
75	3		BLIP2	0
75	3		LLAVA	0
75	3		QWEN	1
75	4		BLIP2	0
75	4		LLAVA	1
75	4		QWEN	1
75	5		BLIP2	0
75	5		LLAVA	1
75	5		QWEN	1
75	6		BLIP2	1
75	6		LLAVA	0
75	6		QWEN	0
75	7		BLIP2	0
75	7		LLAVA	1
75	7		QWEN	1
76	0		BLIP2	0
76	0		LLAVA	0
76	0		QWEN	0
76	1		BLIP2	0
76	1		LLAVA	1
76	1		QWEN	0
76	2		BLIP2	1
76	2		LLAVA	0
76	2		QWEN	0
76	3		BLIP2	0
76	3		LLAVA	1
76	3		QWEN	1
76	4		BLIP2	0
76	4		LLAVA	0
76	4		QWEN	0
76	5		BLIP2	1
76	5		LLAVA	0
76	5		QWEN	1
76	6		BLIP2	0
76	6		LLAVA	0
76	6		QWEN	0
76	7		BLIP2	0
76	7		LLAVA	0
76	7		QWEN	0
77	0		BLIP2	1
77	0		LLAVA	0
77	0		QWEN	1
77	1		BLIP2	0
77	1		LLAVA	1
77	1		QWEN	1
77	2		BLIP2	1
77	2		LLAVA	1
77	2		QWEN	1
77	3		BLIP2	0
77	3		LLAVA	0
77	3		QWEN	0
77	4		BLIP2	1
77	4		LLAVA	1
77	4		QWEN	1
77	5		BLIP2	1
77	5		LLAVA	1
77	5		QWEN	1
77	6		BLIP2	1
77	6		LLAVA	1
77	6		QWEN	1
77	7		BLIP2	0
77	7		LLAVA	1
77	7		QWEN	1
78	0		BLIP2	1
78	0		LLAVA	0
78	0		QWEN	1
78	1		BLIP2	1
78	1		LLAVA	1
78	1		QWEN	0
78	2		BLIP2	0
78	2		LLAVA	0
78	2		QWEN	0
78	3		BLIP2	0
78	3		LLAVA	0
78	3		QWEN	1
78	4		BLIP2	0
78	4		LLAVA	1
78	4		QWEN	1
78	5		BLIP2	1
78	5		LLAVA	1
78	5		QWEN	1
78	6		BLIP2	0
78	6		LLAVA	0
78	6		QWEN	1
78	7		BLIP2	0
78	7		LLAVA	0
78	7		QWEN	1
79	0		BLIP2	0
79	0		LLAVA	1
79	0		QWEN	1
79	1		BLIP2	0
79	1		LLAVA	0
79	1		QWEN	0
79	2		BLIP2	0
79	2		LLAVA	0
79	2		QWEN	0
79	3		BLIP2	0
79	3		LLAVA	0
79	3		QWEN	0
79	4		BLIP2	0
79	4		LLAVA	0
79	4		QWEN	0
79	5		BLIP2	1
79	5		LLAVA	1
79	5		QWEN	1
79	6		BLIP2	0
79	6		LLAVA	0
79	6		QWEN	0
79	7		BLIP2	0
79	7		LLAVA	0
79	7		QWEN	0
80	0		BLIP2	0
80	0		LLAVA	0
80	0		QWEN	1
80	1		BLIP2	0
80	1		LLAVA	1
80	1		QWEN	1
80	2		BLIP2	0
80	2		LLAVA	0
80	2		QWEN	0
80	3		BLIP2	1
80	3		LLAVA	0
80	3		QWEN	1
80	4		BLIP2	0
80	4		LLAVA	1
80	4		QWEN	1
80	5		BLIP2	0
80	5		LLAVA	1
80	5		QWEN	1
80	6		BLIP2	0
80	6		LLAVA	0
80	6		QWEN	1
81	0		BLIP2	0
81	0		LLAVA	1
81	0		QWEN	1
81	1		BLIP2	0
81	1		LLAVA	0
81	1		QWEN	0
81	2		BLIP2	0
81	2		LLAVA	1
81	2		QWEN	1
81	3		BLIP2	0
81	3		LLAVA	0
81	3		QWEN	1
81	4		BLIP2	0
81	4		LLAVA	1
81	4		QWEN	1
81	5		BLIP2	1
81	5		LLAVA	1
81	5		QWEN	1
81	6		BLIP2	0
81	6		LLAVA	1
81	6		QWEN	1
81	7		BLIP2	0
81	7		LLAVA	1
81	7		QWEN	1
82	0		BLIP2	0
82	0		LLAVA	1
82	0		QWEN	0
82	1		BLIP2	0
82	1		LLAVA	0
82	1		QWEN	0
82	2		BLIP2	0
82	2		LLAVA	0
82	2		QWEN	0
82	3		BLIP2	0
82	3		LLAVA	0
82	3		QWEN	0
82	4		BLIP2	1
82	4		LLAVA	0
82	4		QWEN	1
82	5		BLIP2	0
82	5		LLAVA	1
82	5		QWEN	0
82	6		BLIP2	0
82	6		LLAVA	1
82	6		QWEN	1
82	7		BLIP2	0
82	7		LLAVA	0
82	7		QWEN	0
83	0		BLIP2	0
83	0		LLAVA	0
83	0		QWEN	0
83	1		BLIP2	0
83	1		LLAVA	1
83	1		QWEN	0
83	2		BLIP2	0
83	2		LLAVA	1
83	2		QWEN	1
83	3		BLIP2	0
83	3		LLAVA	0
83	3		QWEN	1
83	4		BLIP2	0
83	4		LLAVA	0
83	4		QWEN	1
83	5		BLIP2	1
83	5		LLAVA	0
83	5		QWEN	0
83	6		BLIP2	0
83	6		LLAVA	1
83	6		QWEN	1
84	0		BLIP2	0
84	0		LLAVA	1
84	0		QWEN	0
84	1		BLIP2	1
84	1		LLAVA	1
84	1		QWEN	1
84	2		BLIP2	1
84	2		LLAVA	1
84	2		QWEN	1
84	3		BLIP2	0
84	3		LLAVA	0
84	3		QWEN	1
84	4		BLIP2	0
84	4		LLAVA	0
84	4		QWEN	0
84	5		BLIP2	1
84	5		LLAVA	0
84	5		QWEN	1
84	6		BLIP2	1
84	6		LLAVA	1
84	6		QWEN	1
84	7		BLIP2	1
84	7		LLAVA	1
84	7		QWEN	0
85	0		BLIP2	0
85	0		LLAVA	0
85	0		QWEN	0
85	1		BLIP2	0
85	1		LLAVA	0
85	1		QWEN	0
85	2		BLIP2	0
85	2		LLAVA	1
85	2		QWEN	1
85	3		BLIP2	0
85	3		LLAVA	1
85	3		QWEN	0
85	4		BLIP2	0
85	4		LLAVA	1
85	4		QWEN	0
85	5		BLIP2	0
85	5		LLAVA	0
85	5		QWEN	0
85	6		BLIP2	0
85	6		LLAVA	0
85	6		QWEN	0
85	7		BLIP2	0
85	7		LLAVA	1
85	7		QWEN	0
86	0		BLIP2	1
86	0		LLAVA	0
86	0		QWEN	0
86	1		BLIP2	0
86	1		LLAVA	0
86	1		QWEN	0
86	2		BLIP2	0
86	2		LLAVA	0
86	2		QWEN	1
86	3		BLIP2	0
86	3		LLAVA	0
86	3		QWEN	1
86	4		BLIP2	0
86	4		LLAVA	1
86	4		QWEN	1
86	5		BLIP2	0
86	5		LLAVA	0
86	5		QWEN	0
86	6		BLIP2	0
86	6		LLAVA	0
86	6		QWEN	1
86	7		BLIP2	0
86	7		LLAVA	1
86	7		QWEN	1
87	0		BLIP2	0
87	0		LLAVA	1
87	0		QWEN	1
87	1		BLIP2	0
87	1		LLAVA	0
87	1		QWEN	1
87	2		BLIP2	0
87	2		LLAVA	0
87	2		QWEN	0
87	3		BLIP2	0
87	3		LLAVA	0
87	3		QWEN	0
87	4		BLIP2	0
87	4		LLAVA	0
87	4		QWEN	1
87	5		BLIP2	0
87	5		LLAVA	0
87	5		QWEN	0
88	0		BLIP2	1
88	0		LLAVA	0
88	0		QWEN	1
88	1		BLIP2	1
88	1		LLAVA	1
88	1		QWEN	0
88	2		BLIP2	0
88	2		LLAVA	0
88	2		QWEN	0
88	3		BLIP2	0
88	3		LLAVA	0
88	3		QWEN	0
88	4		BLIP2	0
88	4		LLAVA	0
88	4		QWEN	0
88	5		BLIP2	0
88	5		LLAVA	1
88	5		QWEN	0
88	6		BLIP2	1
88	6		LLAVA	0
88	6		QWEN	0
88	7		BLIP2	1
88	7		LLAVA	0
88	7		QWEN	1
89	0		BLIP2	0
89	0		LLAVA	0
89	0		QWEN	0
89	1		BLIP2	0
89	1		LLAVA	0
89	1		QWEN	1
89	2		BLIP2	0
89	2		LLAVA	0
89	2		QWEN	0
89	3		BLIP2	1
89	3		LLAVA	0
89	3		QWEN	0
89	4		BLIP2	0
89	4		LLAVA	0
89	4		QWEN	1
89	5		BLIP2	0
89	5		LLAVA	1
89	5		QWEN	0
89	6		BLIP2	0
89	6		LLAVA	0
89	6		QWEN	0
89	7		BLIP2	0
89	7		LLAVA	0
89	7		QWEN	0
90	0		BLIP2	1
90	0		LLAVA	0
90	0		QWEN	0
90	1		BLIP2	1
90	1		LLAVA	1
90	1		QWEN	1
90	2		BLIP2	0
90	2		LLAVA	0
90	2		QWEN	0
90	3		BLIP2	0
90	3		LLAVA	1
90	3		QWEN	0
90	4		BLIP2	0
90	4		LLAVA	1
90	4		QWEN	0
90	5		BLIP2	1
90	5		LLAVA	1
90	5		QWEN	0
90	6		BLIP2	0
90	6		LLAVA	0
90	6		QWEN	1
90	7		BLIP2	1
90	7		LLAVA	1
90	7		QWEN	1
91	0		BLIP2	1
91	0		LLAVA	1
91	0		QWEN	1
91	1		BLIP2	0
91	1		LLAVA	0
91	1		QWEN	0
91	2		BLIP2	0
91	2		LLAVA	0
91	2		QWEN	0
91	3		BLIP2	0
91	3		LLAVA	0
91	3		QWEN	0
91	4		BLIP2	0
91	4		LLAVA	0
91	4		QWEN	0
91	5		BLIP2	1
91	5		LLAVA	0
91	5		QWEN	0
91	6		BLIP2	0
91	6		LLAVA	0
91	6		QWEN	0
91	7		BLIP2	0
91	7		LLAVA	1
91	7		QWEN	1
92	0		BLIP2	0
92	0		LLAVA	1
92	0		QWEN	1
92	1		BLIP2	0
92	1		LLAVA	1
92	1		QWEN	0
92	2		BLIP2	0
92	2		LLAVA	1
92	2		QWEN	1
92	3		BLIP2	0
92	3		LLAVA	1
92	3		QWEN	0
92	4		BLIP2	0
92	4		LLAVA	1
92	4		QWEN	1
92	5		BLIP2	1
92	5		LLAVA	1
92	5		QWEN	1
92	6		BLIP2	0
92	6		LLAVA	1
92	6		QWEN	1
92	7		BLIP2	0
92	7		LLAVA	1
92	7		QWEN	0
93	0		BLIP2	0
93	0		LLAVA	1
93	0		QWEN	1
93	1		BLIP2	0
93	1		LLAVA	1
93	1		QWEN	1
93	2		BLIP2	0
93	2		LLAVA	1
93	2		QWEN	1
93	3		BLIP2	0
93	3		LLAVA	0
93	3		QWEN	0
93	4		BLIP2	0
93	4		LLAVA	1
93	4		QWEN	1
93	5		BLIP2	1
93	5		LLAVA	1
93	5		QWEN	1
93	6		BLIP2	1
93	6		LLAVA	1
93	6		QWEN	1
93	7		BLIP2	0
93	7		LLAVA	1
93	7		QWEN	0
94	0		BLIP2	0
94	0		LLAVA	0
94	0		QWEN	0
94	1		BLIP2	1
94	1		LLAVA	1
94	1		QWEN	1
94	2		BLIP2	1
94	2		LLAVA	0
94	2		QWEN	1
94	3		BLIP2	0
94	3		LLAVA	1
94	3		QWEN	1
94	4		BLIP2	0
94	4		LLAVA	1
94	4		QWEN	0
94	5		BLIP2	0
94	5		LLAVA	0
94	5		QWEN	1
94	6		BLIP2	0
94	6		LLAVA	0
94	6		QWEN	0
94	7		BLIP2	0
94	7		LLAVA	1
94	7		QWEN	1
95	0		BLIP2	1
95	0		LLAVA	1
95	0		QWEN	1
95	1		BLIP2	0
95	1		LLAVA	0
95	1		QWEN	0
95	2		BLIP2	1
95	2		LLAVA	1
95	2		QWEN	0
95	3		BLIP2	0
95	3		LLAVA	1
95	3		QWEN	1
95	4		BLIP2	0
95	4		LLAVA	1
95	4		QWEN	0
95	5		BLIP2	1
95	5		LLAVA	1
95	5		QWEN	1
95	6		BLIP2	0
95	6		LLAVA	1
95	6		QWEN	1
95	7		BLIP2	0
95	7		LLAVA	1
95	7		QWEN	1
96	0		BLIP2	1
96	0		LLAVA	0
96	0		QWEN	1
96	1		BLIP2	1
96	1		LLAVA	0
96	1		QWEN	1
96	2		BLIP2	1
96	2		LLAVA	1
96	2		QWEN	1
96	3		BLIP2	1
96	3		LLAVA	1
96	3		QWEN	1
96	4		BLIP2	0
96	4		LLAVA	0
96	4		QWEN	0
96	5		BLIP2	0
96	5		LLAVA	1
96	5		QWEN	1
96	6		BLIP2	0
96	6		LLAVA	0
96	6		QWEN	0
96	7		BLIP2	0
96	7		LLAVA	1
96	7		QWEN	1
97	0		BLIP2	1
97	0		LLAVA	1
97	0		QWEN	0
97	1		BLIP2	1
97	1		LLAVA	1
97	1		QWEN	0
97	2		BLIP2	1
97	2		LLAVA	1
97	2		QWEN	1
97	3		BLIP2	0
97	3		LLAVA	1
97	3		QWEN	0
97	4		BLIP2	0
97	4		LLAVA	1
97	4		QWEN	1
97	5		BLIP2	0
97	5		LLAVA	0
97	5		QWEN	0
97	6		BLIP2	0
97	6		LLAVA	0
97	6		QWEN	0
97	7		BLIP2	0
97	7		LLAVA	0
97	7		QWEN	0
98	0		BLIP2	1
98	0		LLAVA	0
98	0		QWEN	0
98	1		BLIP2	0
98	1		LLAVA	1
98	1		QWEN	0
98	2		BLIP2	0
98	2		LLAVA	1
98	2		QWEN	0
98	3		BLIP2	1
98	3		LLAVA	1
98	3		QWEN	1
98	4		BLIP2	1
98	4		LLAVA	1
98	4		QWEN	1
98	5		BLIP2	0
98	5		LLAVA	0
98	5		QWEN	1
98	6		BLIP2	0
98	6		LLAVA	0
98	6		QWEN	1
98	7		BLIP2	0
98	7		LLAVA	1
98	7		QWEN	0
99	0		BLIP2	0
99	0		LLAVA	0
99	0		QWEN	0
99	1		BLIP2	1
99	1		LLAVA	0
99	1		QWEN	0
99	2		BLIP2	0
99	2		LLAVA	1
99	2		QWEN	1
99	3		BLIP2	0
99	3		LLAVA	0
99	3		QWEN	1
99	4		BLIP2	0
99	4		LLAVA	0
99	4		QWEN	0
99	5		BLIP2	0
99	5		LLAVA	1
99	5		QWEN	0
99	6		BLIP2	0
99	6		LLAVA	1
99	6		QWEN	1
99	7		BLIP2	0
99	7		LLAVA	0
99	7		QWEN	0
100	0		BLIP2	0
100	0		LLAVA	0
100	0		QWEN	1
100	1		BLIP2	1
100	1		LLAVA	0
100	1		QWEN	1
100	2		BLIP2	0
100	2		LLAVA	0
100	2		QWEN	0
100	3		BLIP2	0
100	3		LLAVA	0
100	3		QWEN	0
100	4		BLIP2	0
100	4		LLAVA	0
100	4		QWEN	1
100	5		BLIP2	1
100	5		LLAVA	0
100	5		QWEN	0
100	6		BLIP2	0
100	6		LLAVA	1
100	6		QWEN	1
100	7		BLIP2	0
100	7		LLAVA	1
100	7		QWEN	0
101	0		BLIP2	0
