model	sample_id	image_id	turn	k	ok
BLIP2	103	-1	7	8	0
BLIP2	104	-1	0	8	1
BLIP2	104	-1	1	8	1
BLIP2	104	-1	2	8	1
BLIP2	104	-1	3	8	0
BLIP2	104	-1	4	8	1
BLIP2	104	-1	5	8	0
BLIP2	104	-1	6	8	0
BLIP2	104	-1	7	8	0
BLIP2	105	-1	0	8	1
BLIP2	105	-1	1	8	1
BLIP2	105	-1	2	8	0
BLIP2	105	-1	3	8	0
BLIP2	105	-1	4	8	1
BLIP2	105	-1	5	8	1
BLIP2	105	-1	6	8	0
BLIP2	105	-1	7	8	0
BLIP2	106	-1	0	8	1
BLIP2	106	-1	1	8	1
BLIP2	106	-1	2	8	0
BLIP2	106	-1	3	8	1
BLIP2	106	-1	4	8	0
BLIP2	106	-1	5	8	1
BLIP2	106	-1	6	8	1
BLIP2	106	-1	7	8	0
BLIP2	107	-1	0	8	0
BLIP2	107	-1	1	8	1
BLIP2	107	-1	2	8	0
BLIP2	107	-1	3	8	0
BLIP2	107	-1	4	8	0
BLIP2	107	-1	5	8	0
BLIP2	107	-1	6	8	1
BLIP2	107	-1	7	8	0
BLIP2	108	-1	0	8	0
BLIP2	108	-1	1	8	1
BLIP2	108	-1	2	8	0
BLIP2	108	-1	3	8	0
BLIP2	108	-1	4	8	0
BLIP2	108	-1	5	8	0
BLIP2	108	-1	6	8	0
BLIP2	108	-1	7	8	0
BLIP2	109	-1	0	8	1
BLIP2	109	-1	1	8	0
BLIP2	109	-1	2	8	1
BLIP2	109	-1	3	8	0
BLIP2	109	-1	4	8	0
BLIP2	109	-1	5	8	0
BLIP2	109	-1	6	8	1
BLIP2	109	-1	7	8	0
LLAVA	0	-1	0	8	1
LLAVA	0	-1	1	8	1
LLAVA	0	-1	2	8	1
LLAVA	0	-1	3	8	1
LLAVA	0	-1	4	8	1
LLAVA	0	-1	5	8	1
LLAVA	0	-1	6	8	1
LLAVA	0	-1	7	8	1
LLAVA	1	-1	0	8	1
LLAVA	1	-1	1	8	1
LLAVA	1	-1	2	8	0
LLAVA	1	-1	3	8	0
LLAVA	1	-1	4	8	1
LLAVA	1	-1	5	8	1
LLAVA	1	-1	6	8	1
LLAVA	1	-1	7	8	1
LLAVA	2	-1	0	8	0
LLAVA	2	-1	1	8	0
LLAVA	2	-1	2	8	0
LLAVA	2	-1	3	8	1
LLAVA	2	-1	4	8	1
LLAVA	2	-1	5	8	0
LLAVA	2	-1	6	8	1
LLAVA	2	-1	7	8	1
LLAVA	3	-1	0	8	0
LLAVA	3	-1	1	8	0
LLAVA	3	-1	2	8	0
LLAVA	3	-1	3	8	1
LLAVA	3	-1	4	8	1
LLAVA	3	-1	5	8	1
LLAVA	3	-1	6	8	0
LLAVA	3	-1	7	8	1
LLAVA	4	-1	0	8	1
LLAVA	4	-1	1	8	1
LLAVA	4	-1	2	8	1
LLAVA	4	-1	3	8	0
LLAVA	4	-1	4	8	0
LLAVA	4	-1	5	8	0
LLAVA	4	-1	6	8	0
LLAVA	4	-1	7	8	0
LLAVA	5	-1	0	8	1
LLAVA	5	-1	1	8	0
LLAVA	5	-1	2	8	1
LLAVA	5	-1	3	8	1
LLAVA	5	-1	4	8	1
LLAVA	5	-1	5	8	0
LLAVA	5	-1	6	8	0
LLAVA	5	-1	7	8	1
LLAVA	6	-1	0	8	0
LLAVA	6	-1	1	8	0
LLAVA	6	-1	2	8	0
LLAVA	6	-1	3	8	0
LLAVA	6	-1	4	8	0
LLAVA	6	-1	5	8	0
LLAVA	6	-1	6	8	1
LLAVA	6	-1	7	8	1
LLAVA	7	-1	0	8	0
LLAVA	7	-1	1	8	1
LLAVA	7	-1	2	8	0
LLAVA	7	-1	3	8	1
LLAVA	7	-1	4	8	0
LLAVA	7	-1	5	8	0
LLAVA	7	-1	6	8	0
LLAVA	7	-1	7	8	0
LLAVA	8	-1	0	8	0
LLAVA	8	-1	1	8	0
LLAVA	8	-1	2	8	0
LLAVA	8	-1	3	8	0
LLAVA	8	-1	4	8	0
LLAVA	8	-1	5	8	1
LLAVA	8	-1	6	8	0
LLAVA	8	-1	7	8	1
LLAVA	9	-1	0	8	1
LLAVA	9	-1	1	8	1
LLAVA	9	-1	2	8	1
LLAVA	9	-1	3	8	1
LLAVA	9	-1	4	8	1
LLAVA	9	-1	5	8	1
LLAVA	9	-1	6	8	0
LLAVA	9	-1	7	8	1
LLAVA	10	-1	0	8	1
LLAVA	10	-1	1	8	1
LLAVA	10	-1	2	8	1
LLAVA	10	-1	3	8	0
LLAVA	10	-1	4	8	1
LLAVA	10	-1	5	8	1
LLAVA	10	-1	6	8	0
LLAVA	10	-1	7	8	1
LLAVA	11	-1	0	8	0
LLAVA	11	-1	1	8	0
LLAVA	11	-1	2	8	0
LLAVA	11	-1	3	8	0
LLAVA	11	-1	4	8	0
LLAVA	11	-1	5	8	1
LLAVA	11	-1	6	8	1
LLAVA	11	-1	7	8	0
LLAVA	12	-1	0	8	1
LLAVA	12	-1	1	8	0
LLAVA	12	-1	2	8	0
LLAVA	12	-1	3	8	0
LLAVA	12	-1	4	8	0
LLAVA	12	-1	5	8	1
LLAVA	12	-1	6	8	0
LLAVA	12	-1	7	8	0
LLAVA	13	-1	0	8	1
LLAVA	13	-1	1	8	1
LLAVA	13	-1	2	8	0
LLAVA	13	-1	3	8	1
LLAVA	13	-1	4	8	0
LLAVA	13	-1	5	8	0
LLAVA	13	-1	6	8	1
LLAVA	13	-1	7	8	0
LLAVA	14	-1	0	8	1
LLAVA	14	-1	1	8	1
LLAVA	14	-1	2	8	0
LLAVA	14	-1	3	8	0
LLAVA	14	-1	4	8	0
LLAVA	14	-1	5	8	1
LLAVA	14	-1	6	8	1
LLAVA	14	-1	7	8	1
LLAVA	15	-1	0	8	0
LLAVA	15	-1	1	8	1
LLAVA	15	-1	2	8	0
LLAVA	15	-1	3	8	1
LLAVA	15	-1	4	8	1
LLAVA	15	-1	5	8	0
LLAVA	15	-1	6	8	0
LLAVA	15	-1	7	8	1
LLAVA	16	-1	0	8	1
LLAVA	16	-1	1	8	1
LLAVA	16	-1	2	8	1
LLAVA	16	-1	3	8	1
LLAVA	16	-1	4	8	1
LLAVA	16	-1	5	8	1
LLAVA	16	-1	6	8	0
LLAVA	16	-1	7	8	0
LLAVA	17	-1	0	8	1
LLAVA	17	-1	1	8	1
LLAVA	17	-1	2	8	1
LLAVA	17	-1	3	8	0
LLAVA	17	-1	4	8	1
LLAVA	17	-1	5	8	1
LLAVA	17	-1	6	8	1
LLAVA	17	-1	7	8	1
LLAVA	18	-1	0	8	1
LLAVA	18	-1	1	8	0
LLAVA	18	-1	2	8	1
LLAVA	18	-1	3	8	0
LLAVA	18	-1	4	8	0
LLAVA	18	-1	5	8	1
LLAVA	18	-1	6	8	0
LLAVA	18	-1	7	8	0
LLAVA	19	-1	0	8	1
LLAVA	19	-1	1	8	0
LLAVA	19	-1	2	8	1
LLAVA	19	-1	3	8	0
LLAVA	19	-1	4	8	1
LLAVA	19	-1	5	8	0
LLAVA	19	-1	6	8	1
LLAVA	19	-1	7	8	1
LLAVA	20	-1	0	8	0
LLAVA	20	-1	1	8	0
LLAVA	20	-1	2	8	1
LLAVA	20	-1	3	8	0
LLAVA	20	-1	4	8	1
LLAVA	20	-1	5	8	1
LLAVA	20	-1	6	8	0
LLAVA	20	-1	7	8	0
LLAVA	21	-1	0	8	0
LLAVA	21	-1	1	8	0
LLAVA	21	-1	2	8	0
LLAVA	21	-1	3	8	1
LLAVA	21	-1	4	8	0
LLAVA	21	-1	5	8	0
LLAVA	21	-1	6	8	0
LLAVA	21	-1	7	8	1
LLAVA	22	-1	0	8	1
LLAVA	22	-1	1	8	1
LLAVA	22	-1	2	8	0
LLAVA	22	-1	3	8	0
LLAVA	22	-1	4	8	1
LLAVA	22	-1	5	8	0
LLAVA	22	-1	6	8	0
LLAVA	22	-1	7	8	1
LLAVA	23	-1	0	8	0
LLAVA	23	-1	1	8	0
LLAVA	23	-1	2	8	1
LLAVA	23	-1	3	8	1
LLAVA	23	-1	4	8	0
LLAVA	23	-1	5	8	0
LLAVA	23	-1	6	8	1
LLAVA	23	-1	7	8	0
LLAVA	24	-1	0	8	1
LLAVA	24	-1	1	8	0
LLAVA	24	-1	2	8	1
LLAVA	24	-1	3	8	0
LLAVA	24	-1	4	8	0
LLAVA	24	-1	5	8	1
LLAVA	24	-1	6	8	1
LLAVA	24	-1	7	8	0
LLAVA	25	-1	0	8	0
LLAVA	25	-1	1	8	1
LLAVA	25	-1	2	8	0
LLAVA	25	-1	3	8	1
LLAVA	25	-1	4	8	1
LLAVA	25	-1	5	8	1
LLAVA	25	-1	6	8	0
LLAVA	25	-1	7	8	1
LLAVA	26	-1	0	8	1
LLAVA	26	-1	1	8	0
LLAVA	26	-1	2	8	0
LLAVA	26	-1	3	8	0
LLAVA	26	-1	4	8	0
LLAVA	26	-1	5	8	0
LLAVA	26	-1	6	8	0
LLAVA	26	-1	7	8	0
LLAVA	27	-1	0	8	1
LLAVA	27	-1	1	8	0
LLAVA	27	-1	2	8	1
LLAVA	27	-1	3	8	0
LLAVA	27	-1	4	8	0
LLAVA	27	-1	5	8	0
LLAVA	27	-1	6	8	0
LLAVA	27	-1	7	8	1
LLAVA	28	-1	0	8	1
LLAVA	28	-1	1	8	1
LLAVA	28	-1	2	8	1
LLAVA	28	-1	3	8	0
LLAVA	28	-1	4	8	0
LLAVA	28	-1	5	8	0
LLAVA	28	-1	6	8	1
LLAVA	28	-1	7	8	0
LLAVA	29	-1	0	8	0
LLAVA	29	-1	1	8	1
LLAVA	29	-1	2	8	1
LLAVA	29	-1	3	8	1
LLAVA	29	-1	4	8	1
LLAVA	29	-1	5	8	0
LLAVA	29	-1	6	8	0
LLAVA	29	-1	7	8	0
LLAVA	30	-1	0	8	1
LLAVA	30	-1	1	8	1
LLAVA	30	-1	2	8	1
LLAVA	30	-1	3	8	0
LLAVA	30	-1	4	8	0
LLAVA	30	-1	5	8	0
LLAVA	30	-1	6	8	0
LLAVA	30	-1	7	8	1
LLAVA	31	-1	0	8	1
LLAVA	31	-1	1	8	0
LLAVA	31	-1	2	8	1
LLAVA	31	-1	3	8	0
LLAVA	31	-1	4	8	0
LLAVA	31	-1	5	8	0
LLAVA	31	-1	6	8	0
LLAVA	31	-1	7	8	0
LLAVA	32	-1	0	8	1
LLAVA	32	-1	1	8	1
LLAVA	32	-1	2	8	0
LLAVA	32	-1	3	8	1
LLAVA	32	-1	4	8	1
LLAVA	32	-1	5	8	1
LLAVA	32	-1	6	8	0
LLAVA	32	-1	7	8	0
LLAVA	33	-1	0	8	0
LLAVA	33	-1	1	8	1
LLAVA	33	-1	2	8	0
LLAVA	33	-1	3	8	0
LLAVA	33	-1	4	8	0
LLAVA	33	-1	5	8	1
LLAVA	33	-1	6	8	1
LLAVA	33	-1	7	8	0
LLAVA	34	-1	0	8	0
LLAVA	34	-1	1	8	0
LLAVA	34	-1	2	8	0
LLAVA	34	-1	3	8	1
LLAVA	34	-1	4	8	1
LLAVA	34	-1	5	8	1
LLAVA	34	-1	6	8	1
LLAVA	34	-1	7	8	0
LLAVA	35	-1	0	8	0
LLAVA	35	-1	1	8	1
LLAVA	35	-1	2	8	1
LLAVA	35	-1	3	8	0
LLAVA	35	-1	4	8	0
LLAVA	35	-1	5	8	0
LLAVA	35	-1	6	8	1
LLAVA	35	-1	7	8	0
LLAVA	36	-1	0	8	0
LLAVA	36	-1	1	8	1
LLAVA	36	-1	2	8	1
LLAVA	36	-1	3	8	0
LLAVA	36	-1	4	8	1
LLAVA	36	-1	5	8	0
LLAVA	36	-1	6	8	1
LLAVA	36	-1	7	8	1
LLAVA	37	-1	0	8	1
LLAVA	37	-1	1	8	0
LLAVA	37	-1	2	8	1
LLAVA	37	-1	3	8	1
LLAVA	37	-1	4	8	1
LLAVA	37	-1	5	8	1
LLAVA	37	-1	6	8	0
LLAVA	37	-1	7	8	0
LLAVA	38	-1	0	8	1
LLAVA	38	-1	1	8	0
LLAVA	38	-1	2	8	1
LLAVA	38	-1	3	8	1
LLAVA	38	-1	4	8	0
LLAVA	38	-1	5	8	1
LLAVA	38	-1	6	8	0
LLAVA	38	-1	7	8	1
LLAVA	39	-1	0	8	0
LLAVA	39	-1	1	8	1
LLAVA	39	-1	2	8	1
LLAVA	39	-1	3	8	0
LLAVA	39	-1	4	8	1
LLAVA	39	-1	5	8	1
LLAVA	39	-1	6	8	0
LLAVA	39	-1	7	8	0
LLAVA	40	-1	0	8	1
LLAVA	40	-1	1	8	1
LLAVA	40	-1	2	8	0
LLAVA	40	-1	3	8	0
LLAVA	40	-1	4	8	1
LLAVA	40	-1	5	8	0
LLAVA	40	-1	6	8	0
LLAVA	40	-1	7	8	0
LLAVA	41	-1	0	8	1
LLAVA	41	-1	1	8	0
LLAVA	41	-1	2	8	1
LLAVA	41	-1	3	8	0
LLAVA	41	-1	4	8	0
LLAVA	41	-1	5	8	1
LLAVA	41	-1	6	8	0
LLAVA	41	-1	7	8	1
LLAVA	42	-1	0	8	0
LLAVA	42	-1	1	8	0
LLAVA	42	-1	2	8	0
LLAVA	42	-1	3	8	0
LLAVA	42	-1	4	8	0
LLAVA	42	-1	5	8	1
LLAVA	42	-1	6	8	1
LLAVA	42	-1	7	8	0
LLAVA	43	-1	0	8	0
LLAVA	43	-1	1	8	1
LLAVA	43	-1	2	8	0
LLAVA	43	-1	3	8	0
LLAVA	43	-1	4	8	0
LLAVA	43	-1	5	8	0
LLAVA	43	-1	6	8	0
LLAVA	43	-1	7	8	0
LLAVA	44	-1	0	8	0
LLAVA	44	-1	1	8	0
LLAVA	44	-1	2	8	1
LLAVA	44	-1	3	8	1
LLAVA	44	-1	4	8	1
LLAVA	44	-1	5	8	0
LLAVA	44	-1	6	8	0
LLAVA	44	-1	7	8	1
LLAVA	45	-1	0	8	1
LLAVA	45	-1	1	8	1
LLAVA	45	-1	2	8	1
LLAVA	45	-1	3	8	0
LLAVA	45	-1	4	8	1
LLAVA	45	-1	5	8	0
LLAVA	45	-1	6	8	1
LLAVA	45	-1	7	8	0
LLAVA	46	-1	0	8	0
LLAVA	46	-1	1	8	0
LLAVA	46	-1	2	8	0
LLAVA	46	-1	3	8	1
LLAVA	46	-1	4	8	1
LLAVA	47	-1	0	8	0
LLAVA	47	-1	1	8	1
LLAVA	47	-1	2	8	1
LLAVA	47	-1	3	8	0
LLAVA	47	-1	4	8	1
LLAVA	47	-1	5	8	1
LLAVA	47	-1	6	8	1
LLAVA	47	-1	7	8	0
LLAVA	48	-1	0	8	1
LLAVA	48	-1	1	8	0
LLAVA	48	-1	2	8	0
LLAVA	48	-1	3	8	0
LLAVA	48	-1	4	8	0
LLAVA	48	-1	5	8	1
LLAVA	48	-1	6	8	0
LLAVA	48	-1	7	8	1
LLAVA	49	-1	0	8	1
LLAVA	49	-1	1	8	1
LLAVA	49	-1	2	8	0
LLAVA	49	-1	3	8	0
LLAVA	49	-1	4	8	1
LLAVA	49	-1	5	8	1
LLAVA	49	-1	6	8	1
LLAVA	49	-1	7	8	0
LLAVA	50	-1	0	8	1
LLAVA	50	-1	1	8	1
LLAVA	50	-1	2	8	1
LLAVA	50	-1	3	8	1
LLAVA	50	-1	4	8	1
LLAVA	50	-1	5	8	0
LLAVA	50	-1	6	8	1
LLAVA	50	-1	7	8	1
LLAVA	51	-1	0	8	0
LLAVA	51	-1	1	8	0
LLAVA	51	-1	2	8	0
LLAVA	51	-1	3	8	0
LLAVA	51	-1	4	8	1
LLAVA	51	-1	5	8	1
LLAVA	51	-1	6	8	0
LLAVA	51	-1	7	8	0
LLAVA	52	-1	0	8	0
LLAVA	52	-1	1	8	1
LLAVA	52	-1	2	8	1
LLAVA	52	-1	3	8	1
LLAVA	52	-1	4	8	0
LLAVA	52	-1	5	8	0
LLAVA	52	-1	6	8	0
LLAVA	52	-1	7	8	0
LLAVA	53	-1	0	8	0
LLAVA	53	-1	1	8	1
LLAVA	53	-1	2	8	1
LLAVA	53	-1	3	8	1
LLAVA	53	-1	4	8	1
LLAVA	53	-1	5	8	0
LLAVA	53	-1	6	8	1
LLAVA	53	-1	7	8	1
LLAVA	54	-1	0	8	0
LLAVA	54	-1	1	8	0
LLAVA	54	-1	2	8	0
LLAVA	54	-1	3	8	1
LLAVA	54	-1	4	8	0
LLAVA	54	-1	5	8	1
LLAVA	54	-1	6	8	0
LLAVA	54	-1	7	8	0
LLAVA	55	-1	0	8	0
LLAVA	55	-1	1	8	0
LLAVA	55	-1	2	8	1
LLAVA	55	-1	3	8	1
LLAVA	55	-1	4	8	0
LLAVA	55	-1	5	8	1
LLAVA	55	-1	6	8	1
LLAVA	55	-1	7	8	1
LLAVA	56	-1	0	8	1
LLAVA	56	-1	1	8	1
LLAVA	56	-1	2	8	1
LLAVA	56	-1	3	8	0
LLAVA	56	-1	4	8	0
LLAVA	56	-1	5	8	1
LLAVA	56	-1	6	8	1
LLAVA	56	-1	7	8	0
LLAVA	57	-1	0	8	1
LLAVA	57	-1	1	8	1
LLAVA	57	-1	2	8	1
LLAVA	57	-1	3	8	0
LLAVA	57	-1	4	8	1
LLAVA	57	-1	5	8	1
LLAVA	57	-1	6	8	1
LLAVA	57	-1	7	8	1
LLAVA	58	-1	0	8	0
LLAVA	58	-1	1	8	0
LLAVA	58	-1	2	8	0
LLAVA	58	-1	3	8	0
LLAVA	58	-1	4	8	1
LLAVA	58	-1	5	8	1
LLAVA	58	-1	6	8	1
LLAVA	58	-1	7	8	1
LLAVA	59	-1	0	8	1
LLAVA	59	-1	1	8	1
LLAVA	59	-1	2	8	1
LLAVA	59	-1	3	8	1
LLAVA	59	-1	4	8	1
LLAVA	59	-1	5	8	0
LLAVA	59	-1	6	8	1
LLAVA	59	-1	7	8	0
LLAVA	60	-1	0	8	1
LLAVA	60	-1	1	8	1
LLAVA	60	-1	2	8	1
LLAVA	60	-1	3	8	1
LLAVA	60	-1	4	8	0
LLAVA	60	-1	5	8	1
LLAVA	60	-1	6	8	1
LLAVA	60	-1	7	8	1
LLAVA	61	-1	0	8	1
LLAVA	61	-1	1	8	0
LLAVA	61	-1	2	8	0
LLAVA	61	-1	3	8	1
LLAVA	61	-1	4	8	0
LLAVA	61	-1	5	8	1
LLAVA	61	-1	6	8	0
LLAVA	61	-1	7	8	1
LLAVA	62	-1	0	8	1
LLAVA	62	-1	1	8	1
LLAVA	62	-1	2	8	0
LLAVA	62	-1	3	8	1
LLAVA	62	-1	4	8	1
LLAVA	62	-1	5	8	1
LLAVA	62	-1	6	8	1
LLAVA	62	-1	7	8	1
LLAVA	63	-1	0	8	0
LLAVA	63	-1	1	8	0
LLAVA	63	-1	2	8	1
LLAVA	63	-1	3	8	1
LLAVA	63	-1	4	8	0
LLAVA	63	-1	5	8	1
LLAVA	63	-1	6	8	0
LLAVA	63	-1	7	8	0
LLAVA	64	-1	0	8	1
LLAVA	64	-1	1	8	0
LLAVA	64	-1	2	8	0
LLAVA	64	-1	3	8	1
LLAVA	64	-1	4	8	1
LLAVA	64	-1	5	8	1
LLAVA	64	-1	6	8	1
LLAVA	65	-1	0	8	1
LLAVA	65	-1	1	8	1
LLAVA	65	-1	2	8	0
LLAVA	65	-1	3	8	1
LLAVA	65	-1	4	8	1
LLAVA	65	-1	5	8	1
LLAVA	65	-1	6	8	0
LLAVA	66	-1	0	8	0
LLAVA	66	-1	1	8	0
LLAVA	66	-1	2	8	0
LLAVA	66	-1	3	8	1
LLAVA	66	-1	4	8	1
LLAVA	66	-1	5	8	1
LLAVA	66	-1	6	8	1
LLAVA	66	-1	7	8	1
LLAVA	67	-1	0	8	1
LLAVA	67	-1	1	8	1
LLAVA	67	-1	2	8	1
LLAVA	67	-1	3	8	0
LLAVA	67	-1	4	8	0
LLAVA	67	-1	5	8	1
LLAVA	67	-1	6	8	1
LLAVA	67	-1	7	8	1
LLAVA	68	-1	0	8	1
LLAVA	68	-1	1	8	1
LLAVA	68	-1	2	8	1
LLAVA	68	-1	3	8	0
LLAVA	68	-1	4	8	0
LLAVA	68	-1	5	8	0
LLAVA	68	-1	6	8	0
LLAVA	68	-1	7	8	0
LLAVA	69	-1	0	8	1
LLAVA	69	-1	1	8	1
LLAVA	69	-1	2	8	1
LLAVA	69	-1	3	8	1
LLAVA	69	-1	4	8	1
LLAVA	69	-1	5	8	0
LLAVA	69	-1	6	8	0
LLAVA	69	-1	7	8	1
LLAVA	70	-1	0	8	0
LLAVA	70	-1	1	8	0
LLAVA	70	-1	2	8	1
LLAVA	70	-1	3	8	0
LLAVA	70	-1	4	8	0
LLAVA	70	-1	5	8	0
LLAVA	70	-1	6	8	1
LLAVA	70	-1	7	8	0
LLAVA	71	-1	0	8	0
LLAVA	71	-1	1	8	1
LLAVA	71	-1	2	8	0
LLAVA	71	-1	3	8	1
LLAVA	71	-1	4	8	0
LLAVA	71	-1	5	8	1
LLAVA	71	-1	6	8	0
LLAVA	71	-1	7	8	1
LLAVA	72	-1	0	8	0
LLAVA	72	-1	1	8	1
LLAVA	72	-1	2	8	0
LLAVA	72	-1	3	8	0
LLAVA	72	-1	4	8	0
LLAVA	72	-1	5	8	1
LLAVA	72	-1	6	8	1
LLAVA	72	-1	7	8	0
LLAVA	73	-1	0	8	0
LLAVA	73	-1	1	8	0
LLAVA	73	-1	2	8	0
LLAVA	73	-1	3	8	0
LLAVA	73	-1	4	8	1
LLAVA	73	-1	5	8	1
LLAVA	73	-1	6	8	1
LLAVA	74	-1	0	8	1
LLAVA	74	-1	1	8	1
LLAVA	74	-1	2	8	0
LLAVA	74	-1	3	8	0
LLAVA	74	-1	4	8	0
LLAVA	74	-1	5	8	1
LLAVA	74	-1	6	8	1
LLAVA	74	-1	7	8	0
LLAVA	75	-1	0	8	1
LLAVA	75	-1	1	8	0
LLAVA	75	-1	2	8	1
LLAVA	75	-1	3	8	0
LLAVA	75	-1	4	8	1
LLAVA	75	-1	5	8	1
LLAVA	75	-1	6	8	0
LLAVA	75	-1	7	8	1
LLAVA	76	-1	0	8	0
LLAVA	76	-1	1	8	1
LLAVA	76	-1	2	8	0
LLAVA	76	-1	3	8	1
LLAVA	76	-1	4	8	0
LLAVA	76	-1	5	8	0
LLAVA	76	-1	6	8	0
LLAVA	76	-1	7	8	0
LLAVA	77	-1	0	8	0
LLAVA	77	-1	1	8	1
LLAVA	77	-1	2	8	1
LLAVA	77	-1	3	8	0
LLAVA	77	-1	4	8	1
LLAVA	77	-1	5	8	1
LLAVA	77	-1	6	8	1
LLAVA	77	-1	7	8	1
LLAVA	78	-1	0	8	0
LLAVA	78	-1	1	8	1
LLAVA	78	-1	2	8	0
LLAVA	78	-1	3	8	0
LLAVA	78	-1	4	8	1
LLAVA	78	-1	5	8	1
LLAVA	78	-1	6	8	0
LLAVA	78	-1	7	8	0
LLAVA	79	-1	0	8	1
LLAVA	79	-1	1	8	0
LLAVA	79	-1	2	8	0
LLAVA	79	-1	3	8	0
LLAVA	79	-1	4	8	0
LLAVA	79	-1	5	8	1
LLAVA	79	-1	6	8	0
LLAVA	79	-1	7	8	0
LLAVA	80	-1	0	8	0
LLAVA	80	-1	1	8	1
LLAVA	80	-1	2	8	0
LLAVA	80	-1	3	8	0
LLAVA	80	-1	4	8	1
LLAVA	80	-1	5	8	1
LLAVA	80	-1	6	8	0
LLAVA	81	-1	0	8	1
LLAVA	81	-1	1	8	0
LLAVA	81	-1	2	8	1
LLAVA	81	-1	3	8	0
LLAVA	81	-1	4	8	1
LLAVA	81	-1	5	8	1
LLAVA	81	-1	6	8	1
LLAVA	81	-1	7	8	1
LLAVA	82	-1	0	8	1
LLAVA	82	-1	1	8	0
LLAVA	82	-1	2	8	0
LLAVA	82	-1	3	8	0
LLAVA	82	-1	4	8	0
LLAVA	82	-1	5	8	1
LLAVA	82	-1	6	8	1
LLAVA	82	-1	7	8	0
LLAVA	83	-1	0	8	0
LLAVA	83	-1	1	8	1
LLAVA	83	-1	2	8	1
LLAVA	83	-1	3	8	0
LLAVA	83	-1	4	8	0
LLAVA	83	-1	5	8	0
LLAVA	83	-1	6	8	1
LLAVA	84	-1	0	8	1
LLAVA	84	-1	1	8	1
LLAVA	84	-1	2	8	1
LLAVA	84	-1	3	8	0
LLAVA	84	-1	4	8	0
LLAVA	84	-1	5	8	0
LLAVA	84	-1	6	8	1
LLAVA	84	-1	7	8	1
LLAVA	85	-1	0	8	0
LLAVA	85	-1	1	8	0
LLAVA	85	-1	2	8	1
LLAVA	85	-1	3	8	1
LLAVA	85	-1	4	8	1
LLAVA	85	-1	5	8	0
LLAVA	85	-1	6	8	0
LLAVA	85	-1	7	8	1
LLAVA	86	-1	0	8	0
LLAVA	86	-1	1	8	0
LLAVA	86	-1	2	8	0
LLAVA	86	-1	3	8	0
LLAVA	86	-1	4	8	1
LLAVA	86	-1	5	8	0
LLAVA	86	-1	6	8	0
LLAVA	86	-1	7	8	1
LLAVA	87	-1	0	8	1
LLAVA	87	-1	1	8	0
LLAVA	87	-1	2	8	0
LLAVA	87	-1	3	8	0
LLAVA	87	-1	4	8	0
LLAVA	87	-1	5	8	0
LLAVA	88	-1	0	8	0
LLAVA	88	-1	1	8	1
LLAVA	88	-1	2	8	0
LLAVA	88	-1	3	8	0
LLAVA	88	-1	4	8	0
LLAVA	88	-1	5	8	1
LLAVA	88	-1	6	8	0
LLAVA	88	-1	7	8	0
LLAVA	89	-1	0	8	0
LLAVA	89	-1	1	8	0
LLAVA	89	-1	2	8	0
LLAVA	89	-1	3	8	0
LLAVA	89	-1	4	8	0
LLAVA	89	-1	5	8	1
LLAVA	89	-1	6	8	0
LLAVA	89	-1	7	8	0
LLAVA	90	-1	0	8	0
LLAVA	90	-1	1	8	1
LLAVA	90	-1	2	8	0
LLAVA	90	-1	3	8	1
LLAVA	90	-1	4	8	1
LLAVA	90	-1	5	8	1
LLAVA	90	-1	6	8	0
LLAVA	90	-1	7	8	1
LLAVA	91	-1	0	8	1
LLAVA	91	-1	1	8	0
LLAVA	91	-1	2	8	0
LLAVA	91	-1	3	8	0
LLAVA	91	-1	4	8	0
LLAVA	91	-1	5	8	0
LLAVA	91	-1	6	8	0
LLAVA	91	-1	7	8	1
LLAVA	92	-1	0	8	1
LLAVA	92	-1	1	8	1
LLAVA	92	-1	2	8	1
LLAVA	92	-1	3	8	1
LLAVA	92	-1	4	8	1
LLAVA	92	-1	5	8	1
LLAVA	92	-1	6	8	1
LLAVA	92	-1	7	8	1
LLAVA	93	-1	0	8	1
LLAVA	93	-1	1	8	1
LLAVA	93	-1	2	8	1
LLAVA	93	-1	3	8	0
LLAVA	93	-1	4	8	1
LLAVA	93	-1	5	8	1
LLAVA	93	-1	6	8	1
LLAVA	93	-1	7	8	1
LLAVA	94	-1	0	8	0
LLAVA	94	-1	1	8	1
LLAVA	94	-1	2	8	0
LLAVA	94	-1	3	8	1
LLAVA	94	-1	4	8	1
LLAVA	94	-1	5	8	0
LLAVA	94	-1	6	8	0
LLAVA	94	-1	7	8	1
LLAVA	95	-1	0	8	1
LLAVA	95	-1	1	8	0
LLAVA	95	-1	2	8	1
LLAVA	95	-1	3	8	1
LLAVA	95	-1	4	8	1
LLAVA	95	-1	5	8	1
LLAVA	95	-1	6	8	1
LLAVA	95	-1	7	8	1
LLAVA	96	-1	0	8	0
LLAVA	96	-1	1	8	0
LLAVA	96	-1	2	8	1
LLAVA	96	-1	3	8	1
LLAVA	96	-1	4	8	0
LLAVA	96	-1	5	8	1
LLAVA	96	-1	6	8	0
LLAVA	96	-1	7	8	1
LLAVA	97	-1	0	8	1
LLAVA	97	-1	1	8	1
LLAVA	97	-1	2	8	1
LLAVA	97	-1	3	8	1
LLAVA	97	-1	4	8	1
LLAVA	97	-1	5	8	0
LLAVA	97	-1	6	8	0
